Row ID,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
588,1,26,2.59,99,2.93,20.23,13,15.38,96.15,84.62,73.08,23.08,19.23,0,0,11.54,0,7.69,3.85,11.54,0,0,15.38,19.23,7.69,7.69,0,30.77,0,3.85,7.69,7.69,0,0,15.38,3.85,11.54,3.85,0,3.85,3.85,0,3.85,0,0,0,0,0,0,0,0,0,0,0,30.77,3.85,0,0,0,0,3.85,26.92,7.69,0,3.85,0,0,0,0,0,0,0,0,0,0,0,3.85,3.85,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,3.85,0,0,3.85,0,0,0,0,7.69,7.69,0,0,0,0,0,0,15.38,3.85,3.85,3.85,0,0,3.85,0
589,1,12,1,1,89.39,99,6,25,100,75,50,25,16.67,8.33,0,8.33,0,0,8.33,8.33,0,0,0,16.67,8.33,0,8.33,33.33,0,0,0,0,0,0,33.33,0,33.33,16.67,0,8.33,0,8.33,8.33,0,16.67,8.33,0,0,0,0,0,0,0,8.33,16.67,8.33,8.33,8.33,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,16.67,0,8.33,8.33,0,0,0,25,8.33,0,0,8.33,8.33,0,0
590,1,63,15.12,16.63,16.25,20.23,12.6,30.16,68.25,50.79,42.86,11.11,6.35,1.59,0,0,3.17,1.59,4.76,9.52,4.76,3.17,4.76,12.7,6.35,6.35,3.17,15.87,3.17,0,1.59,1.59,0,0,9.52,1.59,7.94,0,0,0,4.76,0,6.35,0,3.17,1.59,1.59,1.59,0,1.59,0,0,0,0,11.11,4.76,0,0,0,0,3.17,6.35,0,0,0,3.17,6.35,4.76,0,1.59,3.17,1.59,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,6.35,0,0,6.35,0,0,0,1.59,4.76,11.11,0,1.59,1.59,0,0,0,47.62,11.11,6.35,0,0,4.76,25.4,0
591,1,54,49.68,29.78,86.01,48.44,13.5,20.37,92.59,68.52,57.41,12.96,3.7,3.7,0,0,0,0,9.26,18.52,11.11,0,11.11,9.26,5.56,9.26,1.85,12.96,7.41,7.41,3.7,1.85,0,1.85,9.26,0,9.26,3.7,1.85,0,0,0,3.7,0,1.85,1.85,0,0,0,0,0,0,0,0,7.41,0,0,0,0,0,0,7.41,3.7,0,0,0,1.85,1.85,0,0,3.7,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,1.85,0,3.7,9.26,0,0,9.26,0,0,0,3.7,0,7.41,0,0,0,0,0,0,9.26,5.56,0,1.85,0,1.85,0,0
592,1,80,95.8,99,21.38,20.23,13.33,35,88.75,53.75,46.25,8.75,8.75,0,0,5,0,3.75,0,13.75,8.75,0,17.5,3.75,2.5,5,0,7.5,5,0,16.25,8.75,1.25,6.25,20,5,15,6.25,3.75,0,1.25,1.25,1.25,0,5,2.5,2.5,2.5,1.25,1.25,0,0,0,0,26.25,7.5,1.25,0,0,0,1.25,17.5,1.25,0,0,0,2.5,1.25,0,1.25,10,0,0,6.25,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,1.25,10,1.25,0,5,0,0,3.75,1.25,0,5,0,0,0,0,0,0,12.5,7.5,2.5,0,0,1.25,1.25,0
593,1,15,1.16,1,63.35,20.23,15,0,86.67,80,66.67,26.67,6.67,6.67,0,0,0,0,20,6.67,0,0,13.33,20,6.67,0,6.67,33.33,0,0,0,0,0,0,13.33,0,13.33,6.67,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,6.67,0,6.67,6.67,0,0,0,6.67,0,0,0,26.67,0,0,6.67,6.67,0,0,0,13.33,6.67,0,0,0,6.67,0,0
594,1,11,45.12,40.06,1,1,11,27.27,100,81.82,63.64,9.09,9.09,0,0,9.09,0,0,0,0,0,0,27.27,18.18,0,0,18.18,36.36,9.09,0,0,0,0,0,27.27,0,27.27,0,0,18.18,0,0,9.09,0,9.09,0,9.09,0,0,0,0,0,0,0,27.27,9.09,0,0,9.09,0,0,18.18,9.09,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,9.09,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,18.18,9.09,0,0,0,9.09,0,0
595,1,48,4.05,84.23,3.81,20.23,24,16.67,95.83,79.17,66.67,14.58,10.42,0,0,2.08,2.08,6.25,4.17,14.58,10.42,2.08,8.33,16.67,6.25,16.67,4.17,20.83,8.33,4.17,14.58,4.17,2.08,8.33,12.5,2.08,10.42,0,0,2.08,4.17,0,6.25,0,4.17,2.08,2.08,0,0,0,0,0,0,0,20.83,4.17,0,0,0,4.17,0,16.67,0,0,2.08,2.08,2.08,2.08,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,4.17,2.08,0,0,2.08,0,0,0,4.17,0,12.5,0,2.08,0,2.08,0,0,20.83,4.17,2.08,0,0,10.42,4.17,0
596,1,28,18.12,40.06,2.36,1,28,14.29,92.86,78.57,57.14,10.71,7.14,0,7.14,0,0,0,3.57,10.71,3.57,0,10.71,3.57,14.29,10.71,3.57,14.29,14.29,10.71,10.71,7.14,3.57,0,25,0,25,3.57,3.57,7.14,7.14,7.14,10.71,0,10.71,3.57,7.14,7.14,0,7.14,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,3.57,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,3.57,0,0,0,0,0,3.57,0,3.57,0,0,7.14,3.57,0,0,0,3.57,0,0
597,1,11,45.12,1,1,20.23,11,18.18,54.55,54.55,27.27,9.09,0,0,0,0,0,0,9.09,9.09,0,0,9.09,9.09,0,0,9.09,27.27,9.09,0,9.09,0,9.09,0,18.18,0,18.18,0,0,9.09,0,0,9.09,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,36.36,9.09,0,0,0,18.18,9.09,0
598,1,40,32.63,8.37,28.56,2.86,10,12.5,92.5,72.5,50,10,5,2.5,0,2.5,0,0,5,10,5,2.5,10,10,5,7.5,5,20,5,12.5,2.5,0,0,2.5,15,2.5,12.5,5,2.5,0,2.5,0,5,0,2.5,0,2.5,0,0,0,0,0,0,0,5,2.5,0,0,0,0,2.5,2.5,0,0,0,0,5,0,0,5,10,0,0,5,5,0,2.5,0,0,0,0,0,0,2.5,0,0,0,2.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,2.5,2.5,5,0,0,0,0,0,0,25,5,5,0,5,7.5,2.5,0
599,1,43,19.49,99,36.92,56.53,14.33,13.95,95.35,76.74,65.12,23.26,20.93,0,0,6.98,11.63,0,2.33,13.95,2.33,0,18.6,6.98,9.3,6.98,2.33,16.28,4.65,0,2.33,0,2.33,0,23.26,6.98,16.28,6.98,2.33,2.33,2.33,0,2.33,0,2.33,2.33,0,0,0,0,0,0,0,0,23.26,0,0,0,0,0,0,23.26,0,0,11.63,0,0,0,0,0,6.98,2.33,2.33,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,13.95,0,0,9.3,2.33,0,2.33,11.63,0,6.98,0,0,0,0,0,0,23.26,6.98,0,6.98,0,0,9.3,0
600,1,48,73.36,90.6,3.81,4.22,16,20.83,91.67,64.58,54.17,10.42,8.33,2.08,2.08,0,4.17,0,2.08,14.58,8.33,0,14.58,6.25,4.17,8.33,2.08,12.5,4.17,2.08,18.75,14.58,0,4.17,12.5,0,12.5,6.25,4.17,0,0,0,4.17,0,8.33,2.08,4.17,2.08,2.08,0,0,0,0,2.08,27.08,12.5,0,4.17,4.17,0,4.17,18.75,0,2.08,2.08,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,2.08,0,0,0,0,2.08,0,0,2.08,6.25,0,0,0,0,0,0,10.42,6.25,4.17,0,0,0,0,0
601,1,18,33.38,2.75,99,20.23,4.5,22.22,100,72.22,44.44,16.67,11.11,11.11,0,0,0,0,5.56,5.56,0,0,11.11,5.56,0,11.11,0,27.78,5.56,0,11.11,0,5.56,5.56,11.11,0,11.11,5.56,0,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,5.56,11.11,11.11,0,0,16.67,0,0,5.56,11.11,0,16.67,5.56,0,0,5.56,0,0,0,11.11,0,0,0,0,0,0,0,0,0,5.56,5.56,0,5.56,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,38.89,5.56,0,0,16.67,0,16.67,0
602,1,20,26.1,1,89.39,20.23,20,20,90,75,65,15,10,0,0,5,0,5,5,25,5,0,10,10,0,10,5,15,5,5,5,5,0,0,35,5,30,0,0,0,5,0,25,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,10,0,5,5,5,0,0,10,5,5,0,0,0,0,0
603,1,11,71.44,40.06,1,99,11,9.09,81.82,63.64,45.45,0,0,0,0,0,0,0,0,18.18,18.18,0,0,9.09,0,18.18,0,9.09,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0
604,1,21,97.56,16.63,84.92,20.23,21,19.05,76.19,66.67,57.14,9.52,4.76,0,0,4.76,0,0,4.76,9.52,4.76,0,28.57,4.76,0,4.76,4.76,9.52,0,0,0,0,0,0,23.81,0,14.29,0,0,0,4.76,0,14.29,0,0,0,0,0,0,0,0,0,0,0,9.52,0,0,0,0,0,0,9.52,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,14.29,0,0,9.52,4.76,0,0,0,0,4.76,4.76,4.76,0,4.76,0,0,14.29,4.76,9.52,0,0,0,0,0
605,1,10,99,40.06,98.38,20.23,10,30,90,50,40,0,0,0,0,0,0,0,0,10,10,0,30,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,0,0,0,0,20,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0
606,1,17,16.49,1,97.97,1,17,11.76,88.24,70.59,52.94,23.53,11.76,11.76,0,0,0,0,11.76,11.76,5.88,0,5.88,5.88,5.88,0,5.88,29.41,0,0,0,0,0,0,35.29,5.88,29.41,11.76,0,5.88,0,0,5.88,0,11.76,0,5.88,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,5.88,5.88,0,0,5.88,0,0,0,0,0,11.76,0,0,0,0,0,0,11.76,0,11.76,0,0,0,0,0
607,1,51,58.5,20,21.25,20.23,12.75,31.37,90.2,64.71,52.94,13.73,7.84,3.92,0,1.96,0,1.96,5.88,13.73,9.8,0,11.76,7.84,5.88,3.92,3.92,17.65,1.96,0,13.73,0,1.96,13.73,7.84,1.96,5.88,1.96,1.96,0,0,0,3.92,0,5.88,1.96,1.96,0,0,0,0,0,0,1.96,19.61,11.76,1.96,0,3.92,0,7.84,7.84,0,0,0,0,3.92,3.92,0,0,3.92,0,0,3.92,0,0,1.96,0,0,0,0,0,0,0,1.96,0,0,3.92,0,0,0,1.96,0,0,11.76,5.88,0,3.92,0,0,1.96,0,0,0,5.88,0,0,0,0,0,0,13.73,3.92,3.92,0,3.92,1.96,0,0
608,1,16,26.1,40.06,15.38,96.74,16,0,68.75,62.5,50,6.25,6.25,0,0,0,6.25,0,0,12.5,6.25,0,12.5,12.5,6.25,18.75,0,12.5,12.5,0,12.5,6.25,6.25,0,18.75,6.25,12.5,0,0,0,0,0,12.5,0,6.25,6.25,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,6.25,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,6.25,6.25,6.25,0,0,0,0,0,0,12.5,6.25,6.25,0,0,0,0,0
609,1,14,76.24,9.23,99,98.65,14,7.14,100,78.57,57.14,14.29,7.14,7.14,0,0,0,0,7.14,28.57,7.14,0,14.29,0,7.14,7.14,0,14.29,7.14,0,14.29,0,7.14,7.14,14.29,0,14.29,0,0,0,14.29,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,7.14,14.29,0,0,0,7.14,0,7.14,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0
610,1,12,10.19,84.23,39.59,99,12,0,83.33,66.67,58.33,16.67,8.33,0,8.33,0,0,0,8.33,16.67,8.33,0,8.33,8.33,0,25,0,16.67,0,0,8.33,8.33,0,0,16.67,0,16.67,0,8.33,0,8.33,0,8.33,0,8.33,8.33,0,8.33,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0
611,1,44,45.12,17.46,5.07,3.56,11,15.91,86.36,68.18,56.82,11.36,4.55,2.27,0,0,2.27,0,6.82,18.18,9.09,0,11.36,13.64,9.09,0,4.55,18.18,2.27,4.55,2.27,0,0,2.27,13.64,4.55,9.09,2.27,0,4.55,0,0,2.27,2.27,2.27,0,2.27,2.27,0,2.27,2.27,0,0,0,9.09,4.55,0,0,0,0,4.55,4.55,0,0,0,2.27,6.82,6.82,0,0,2.27,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.36,2.27,0,0,2.27,0,0,0,6.82,11.36,0,2.27,2.27,2.27,2.27,0,0,18.18,9.09,0,0,0,2.27,6.82,0
612,1,29,13.62,90.41,7.91,20.23,14.5,10.34,86.21,75.86,58.62,17.24,13.79,0,0,10.34,3.45,0,3.45,13.79,6.9,0,6.9,10.34,3.45,10.34,3.45,20.69,6.9,0,0,0,0,0,13.79,0,13.79,0,0,0,6.9,0,13.79,0,0,0,0,0,0,0,0,0,0,0,24.14,6.9,0,0,0,0,6.9,17.24,0,0,0,6.9,6.9,3.45,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,3.45,3.45,3.45,0,0,3.45,0,0,0,3.45,6.9,3.45,6.9,6.9,0,0,0,6.9,3.45,3.45,0,0,0,0,0
613,1,37,15.89,56.18,1.07,2.35,12.33,2.7,94.59,75.68,59.46,18.92,10.81,0,0,0,10.81,0,8.11,18.92,2.7,0,13.51,13.51,8.11,2.7,2.7,27.03,2.7,2.7,0,0,0,0,16.22,0,16.22,8.11,5.41,0,0,0,0,0,18.92,8.11,10.81,0,0,0,0,0,0,5.41,16.22,5.41,0,0,0,5.41,0,10.81,0,0,0,10.81,2.7,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,2.7,8.11,0,2.7,5.41,0,0,0,0,5.41,10.81,0,0,0,0,0,0,10.81,8.11,0,0,0,2.7,0,0
614,1,27,1,92.24,2.63,99,13.5,22.22,88.89,74.07,51.85,25.93,14.81,3.7,0,0,3.7,7.41,11.11,11.11,0,0,3.7,11.11,7.41,7.41,0,25.93,7.41,0,11.11,3.7,7.41,0,29.63,3.7,25.93,3.7,7.41,7.41,3.7,3.7,3.7,0,11.11,11.11,0,7.41,7.41,0,0,0,0,0,18.52,0,0,0,0,0,0,18.52,0,0,0,3.7,0,0,0,0,7.41,0,0,7.41,0,0,7.41,0,0,0,0,0,3.7,0,0,0,3.7,0,0,0,0,0,0,3.7,11.11,11.11,0,0,7.41,0,0,0,0,0,11.11,0,0,0,0,0,0,14.81,7.41,3.7,0,0,3.7,0,0
615,1,33,28.02,58.11,1,20.23,11,12.12,90.91,78.79,69.7,21.21,12.12,0,0,0,9.09,0,9.09,15.15,9.09,0,18.18,15.15,3.03,9.09,3.03,24.24,0,0,6.06,0,0,6.06,21.21,0,21.21,0,3.03,6.06,3.03,9.09,6.06,0,0,0,0,0,0,0,0,0,0,0,18.18,6.06,0,0,0,0,6.06,12.12,0,0,0,9.09,3.03,3.03,0,0,0,0,0,0,0,0,3.03,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06,3.03,0,0,3.03,0,0,0,3.03,0,15.15,9.09,3.03,3.03,0,0,0,15.15,0,3.03,9.09,0,3.03,0,0
616,1,25,51.7,40.06,1,20.23,12.5,20,88,72,64,0,0,0,0,0,0,0,0,24,12,0,8,12,16,8,0,16,4,4,12,0,0,12,24,0,24,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,12,8,0,0,0,0,4,0
617,1,19,36.67,1,1,92.27,9.5,15.79,73.68,63.16,52.63,0,0,0,0,0,0,0,0,10.53,10.53,0,5.26,15.79,5.26,10.53,5.26,21.05,5.26,0,0,0,0,0,15.79,0,15.79,0,0,5.26,0,0,10.53,0,5.26,5.26,0,0,0,0,0,0,0,0,5.26,5.26,5.26,5.26,0,0,5.26,0,0,0,0,0,10.53,10.53,0,0,5.26,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,10.53,10.53,0,0,0,0,0,0
618,1,11,6.68,1,50.45,1,11,27.27,90.91,72.73,72.73,18.18,0,0,0,0,0,0,18.18,27.27,18.18,0,9.09,18.18,0,9.09,18.18,18.18,0,0,9.09,0,0,9.09,18.18,0,18.18,0,0,0,0,0,18.18,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,9.09,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,27.27,9.09,0,0,0,18.18,0,0
619,1,11,6.68,1,50.45,1,11,36.36,81.82,45.45,36.36,0,0,0,0,0,0,0,0,9.09,0,0,0,18.18,9.09,0,9.09,18.18,18.18,0,0,0,0,0,18.18,0,18.18,0,0,0,0,9.09,9.09,0,27.27,0,27.27,0,0,0,0,0,0,0,27.27,27.27,0,0,0,27.27,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,18.18,0,9.09,0,9.09,0,0,63.64,9.09,18.18,0,0,0,36.36,0
620,1,83,9.66,94.09,1,37.57,10.38,20.48,92.77,77.11,61.45,15.66,12.05,0,1.2,6.02,4.82,0,3.61,13.25,4.82,0,7.23,19.28,1.2,7.23,2.41,26.51,10.84,3.61,2.41,1.2,1.2,0,20.48,2.41,18.07,2.41,1.2,2.41,6.02,1.2,4.82,0,12.05,4.82,3.61,6.02,3.61,2.41,1.2,1.2,0,3.61,21.69,6.02,2.41,2.41,1.2,1.2,0,15.66,0,0,6.02,2.41,0,0,0,0,2.41,2.41,0,0,0,0,2.41,0,0,0,0,0,2.41,0,0,2.41,0,0,0,0,0,0,0,0,3.61,1.2,0,0,1.2,0,0,0,1.2,3.61,6.02,2.41,0,0,0,0,0,13.25,4.82,1.2,4.82,0,2.41,0,0
621,1,23,23.51,65.68,17.84,99,11.5,21.74,78.26,60.87,39.13,13.04,8.7,4.35,4.35,0,0,0,4.35,8.7,4.35,0,4.35,13.04,8.7,0,0,26.09,13.04,0,8.7,4.35,0,4.35,17.39,0,17.39,4.35,4.35,4.35,4.35,0,0,0,13.04,13.04,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,0,0,0,4.35,0,0,0,0,4.35,4.35,0,0,4.35,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,4.35,0,0,0,0,4.35,0,13.04,0,0,0,0,0,0,21.74,4.35,4.35,4.35,0,4.35,4.35,0
622,1,24,10.19,40.06,39.59,20.23,24,0,91.67,79.17,75,8.33,8.33,0,0,0,0,8.33,0,16.67,8.33,0,8.33,25,8.33,8.33,0,25,12.5,8.33,0,0,0,0,8.33,0,8.33,0,0,0,8.33,0,8.33,0,8.33,4.17,4.17,8.33,4.17,4.17,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,8.33,0,0,8.33,0,0,0,0,0,8.33,8.33,0,0,0,0,0,8.33,4.17,4.17,0,0,0,0,0
623,1,25,19.3,1,96.32,81.12,12.5,8,96,72,56,16,12,12,0,0,0,0,4,12,4,0,12,8,8,8,4,20,8,4,0,0,0,0,8,4,4,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,0,0,8,0,0,12,8,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,12,12,0,0,12,0,0,0,4,8,4,0,0,0,0,0,0,8,8,0,0,0,0,0,0
624,1,53,60.04,1.31,99,20.23,13.25,7.55,96.23,81.13,64.15,22.64,13.21,13.21,0,0,0,0,9.43,22.64,9.43,1.89,15.09,5.66,5.66,3.77,0,16.98,7.55,7.55,0,0,0,0,5.66,0,5.66,1.89,0,0,0,3.77,0,0,3.77,1.89,1.89,0,0,0,0,0,0,0,3.77,3.77,0,0,0,0,3.77,0,0,0,0,0,3.77,0,0,3.77,0,0,0,0,0,0,1.89,0,0,0,0,0,0,0,0,3.77,0,3.77,0,0,0,0,0,0,7.55,5.66,0,3.77,3.77,0,0,0,11.32,13.21,1.89,0,0,0,0,0,0,15.09,7.55,3.77,0,0,0,3.77,0
625,1,84,13.76,40.06,5.94,95.71,16.8,26.19,86.9,71.43,55.95,9.52,5.95,0,0,0,4.76,0,3.57,10.71,7.14,0,9.52,11.9,9.52,15.48,1.19,21.43,4.76,2.38,2.38,1.19,1.19,0,11.9,0,11.9,0,0,3.57,5.95,1.19,4.76,0,10.71,8.33,2.38,2.38,0,2.38,1.19,0,1.19,0,14.29,8.33,4.76,0,0,0,1.19,5.95,0,0,0,4.76,2.38,2.38,0,0,4.76,1.19,0,1.19,2.38,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,1.19,0,3.57,5.95,0,1.19,3.57,1.19,0,0,8.33,2.38,5.95,3.57,0,0,0,0,0,15.48,5.95,1.19,0,0,5.95,2.38,0
626,1,14,35.59,9.23,97.09,20.23,14,28.57,100,64.29,64.29,0,0,0,0,0,0,0,0,21.43,7.14,0,14.29,0,21.43,7.14,14.29,0,0,0,7.14,0,0,7.14,42.86,21.43,21.43,7.14,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,14.29,7.14,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,21.43,0,0,0,0,0,0,0,0,14.29,7.14,7.14,0,0,0,0,0
627,1,10,1,1,98.38,20.23,10,10,100,90,60,30,10,10,0,0,0,0,20,10,0,0,0,20,10,10,0,30,20,0,0,0,0,0,30,0,30,10,0,0,10,0,10,0,20,10,10,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,10,0,0,0,0,10,0,0
628,1,30,69.05,3.95,7.03,72.45,30,16.67,90,66.67,60,13.33,6.67,0,0,0,3.33,3.33,6.67,6.67,6.67,3.33,20,10,6.67,3.33,3.33,13.33,6.67,0,6.67,3.33,0,3.33,26.67,0,26.67,0,6.67,3.33,3.33,0,13.33,0,3.33,3.33,0,0,0,0,0,0,0,0,13.33,6.67,0,0,0,0,0,6.67,0,0,0,3.33,6.67,6.67,0,0,6.67,3.33,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,3.33,0,0,0,0,0,0,0,3.33,0,0,0,0,0,13.33,3.33,3.33,0,0,3.33,3.33,0
629,1,55,34.49,40.06,37.49,1,13.75,32.73,89.09,69.09,54.55,18.18,10.91,1.82,0,0,0,7.27,7.27,10.91,7.27,0,10.91,7.27,1.82,10.91,1.82,21.82,0,0,3.64,1.82,0,1.82,16.36,1.82,12.73,3.64,0,1.82,0,0,7.27,0,12.73,1.82,10.91,5.45,0,3.64,0,1.82,0,0,20,9.09,1.82,0,3.64,3.64,0,10.91,0,0,0,0,7.27,5.45,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,1.82,3.64,0,0,0,1.82,1.82,0,0,0,1.82,0,0,5.45,7.27,1.82,0,0,0,0,0,0,14.55,7.27,0,0,0,3.64,3.64,0
